dosage;removal
0.5000000000000002;41.6508238276299
0.7468354430379747;62.38107843609118
1.0000000000000002;85.77313054499365
2.0000000000000004;88.46641318124207
3.0000000000000004;90.77946768060836
5.000000000000001;92.3637515842839
