t;q
5.167784001721941;3.3096234309623416
9.897208674789908;3.8514644351464433
20.30430537108299;5.09623430962343
30.052550621315277;5.638075313807532
44.805179464834225;5.857740585774058
60.183192200878864;6.033472803347278
75.21865468309511;5.564853556485355
90.27314773496857;5.52092050209205
120.06977000572232;5.462343096234308
180.30283542363367;5.623430962343095
240.20778757159434;5.462343096234308
