t;q
4.6151390575851075;3.2985611510791366
9.442446043165464;3.852517985611511
19.62845308169049;5.086330935251798
29.327836432152974;5.615107913669065
45.004905166775686;5.816546762589928
59.59972281914729;6.017985611510792
74.78822137095518;5.53956834532374
89.4025039708493;5.489208633093525
119.70942726338411;5.438848920863309
179.76268335980566;5.589928057553957
239.29817185212866;5.438848920863309
